customer_id,age,gender,tenure_months,monthly_usage_hours,support_calls,payment_delay_days,subscription_type,contract_length_months,total_spend,churn,last_interaction_date
51898.0,39.0,Male,27.0,11.0,3.0,25.0,Basic,3.0,504.0,1.0,2023-12-22
361011.0,25.0,Male,46.0,3.0,0.0,17.0,Standard,12.0,543.16,0.0,2023-12-14
393804.0,48.0,Male,56.0,9.0,3.0,12.0,Premium,12.0,704.74,0.0,2023-12-06
208376.0,18.0,Male,38.0,11.0,2.0,19.0,Standard,12.0,227.66,1.0,2023-12-18
53116.0,57.0,Female,45.0,8.0,1.0,23.0,Premium,1.0,630.0,1.0,2023-12-29
271312.0,49.0,Male,56.0,9.0,3.0,1.0,Premium,12.0,957.59,0.0,2023-12-16
371315.0,43.0,Female,3.0,9.0,2.0,19.0,Standard,12.0,900.88,0.0,2023-12-31
217218.0,42.0,Male,8.0,27.0,1.0,23.0,Standard,12.0,255.49,1.0,2023-12-20
381720.0,25.0,Male,8.0,26.0,1.0,10.0,Standard,3.0,688.25,0.0,2023-12-06
235652.0,29.0,Female,6.0,1.0,8.0,21.0,Basic,3.0,914.72,1.0,2023-12-28
186386.0,35.0,Male,44.0,24.0,10.0,11.0,Premium,12.0,335.0,1.0,2023-12-11
64352.0,31.0,Male,32.0,28.0,5.0,27.0,Basic,3.0,747.0,1.0,2023-12-25
433340.0,35.0,Male,47.0,1.0,0.0,2.0,Basic,12.0,811.14,0.0,2023-12-31
441834.0,42.0,Male,10.0,16.0,1.0,0.0,Standard,12.0,605.8,0.0,2023-12-13
237609.0,56.0,Male,4.0,29.0,1.0,28.0,Basic,3.0,390.29,1.0,2023-12-22
72775.0,39.0,Female,28.0,24.0,3.0,1.0,Basic,12.0,181.0,1.0,2023-12-12
200809.0,40.0,Male,35.0,11.0,7.0,14.0,Standard,1.0,698.0,1.0,2023-12-18
108265.0,24.0,Male,17.0,22.0,5.0,14.0,Standard,1.0,177.0,1.0,2023-12-26
364199.0,27.0,Male,3.0,7.0,0.0,4.0,Standard,3.0,922.82,0.0,2023-12-28
338200.0,26.0,Male,14.0,22.0,2.0,14.0,Premium,12.0,886.71,0.0,2023-12-06
420046.0,48.0,Male,51.0,27.0,2.0,18.0,Basic,3.0,750.29,0.0,2023-12-13
333396.0,38.0,Male,24.0,21.0,3.0,0.0,Standard,3.0,523.32,0.0,2023-12-12
419240.0,48.0,Female,38.0,2.0,0.0,20.0,Basic,3.0,564.13,0.0,2023-12-28
9524.0,24.0,Male,17.0,20.0,10.0,20.0,Standard,3.0,574.0,1.0,2023-12-03
127884.0,35.0,Male,24.0,18.0,9.0,7.0,Basic,12.0,170.0,1.0,2023-12-16
363697.0,23.0,Male,20.0,17.0,0.0,10.0,Standard,12.0,866.78,0.0,2023-12-06
81906.0,23.0,Female,42.0,7.0,0.0,23.0,Basic,3.0,388.0,1.0,2023-12-07
328980.0,42.0,Female,6.0,20.0,3.0,2.0,Standard,3.0,641.06,0.0,2023-12-17
182471.0,20.0,Female,40.0,9.0,7.0,24.0,Standard,1.0,287.0,1.0,2023-12-22
270365.0,21.0,Male,45.0,5.0,1.0,2.0,Basic,3.0,879.55,0.0,2023-12-27
131548.0,45.0,Female,44.0,23.0,2.0,30.0,Premium,12.0,217.0,1.0,2023-12-28
8026.0,60.0,Male,47.0,5.0,3.0,23.0,Basic,1.0,386.0,1.0,2023-12-27
157956.0,22.0,Female,51.0,6.0,10.0,20.0,Standard,1.0,674.0,1.0,2023-12-21
197372.0,46.0,Male,16.0,29.0,10.0,28.0,Premium,1.0,440.0,1.0,2023-12-18
346793.0,44.0,Female,19.0,29.0,3.0,3.0,Basic,3.0,800.53,0.0,2023-12-29
20622.0,18.0,Male,16.0,25.0,0.0,25.0,Premium,1.0,636.0,1.0,2023-12-19
306806.0,23.0,Male,51.0,9.0,1.0,18.0,Premium,12.0,890.91,0.0,2023-12-11
252463.0,21.0,Male,36.0,27.0,7.0,21.0,Premium,3.0,236.49,1.0,2023-12-29
340224.0,32.0,Male,3.0,5.0,2.0,12.0,Premium,3.0,705.06,0.0,2023-12-22
222452.0,64.0,Male,57.0,17.0,0.0,19.0,Basic,3.0,271.14,1.0,2023-12-26
59595.0,65.0,Female,54.0,15.0,1.0,30.0,Premium,3.0,511.0,1.0,2023-12-21
421716.0,40.0,Female,43.0,30.0,4.0,0.0,Standard,3.0,682.15,0.0,2023-12-24
266460.0,47.0,Female,31.0,28.0,3.0,7.0,Standard,12.0,631.25,0.0,2023-12-30
258930.0,65.0,Female,49.0,4.0,1.0,30.0,Standard,1.0,161.05,1.0,2023-12-25
376092.0,35.0,Female,50.0,20.0,3.0,12.0,Standard,3.0,549.41,0.0,2023-12-27
398093.0,28.0,Male,50.0,19.0,1.0,9.0,Standard,12.0,852.32,0.0,2023-12-19
28298.0,43.0,Male,24.0,27.0,2.0,14.0,Standard,3.0,609.0,0.0,2023-12-17
415219.0,30.0,Male,39.0,3.0,0.0,14.0,Basic,12.0,915.21,0.0,2023-12-20
240671.0,61.0,Female,18.0,9.0,7.0,4.0,Basic,3.0,271.86,1.0,2023-12-10
30324.0,43.0,Female,51.0,23.0,9.0,0.0,Standard,3.0,873.0,1.0,2023-12-12
109380.0,45.0,Male,31.0,8.0,5.0,8.0,Premium,3.0,794.0,1.0,2023-12-06
268825.0,20.0,Female,28.0,16.0,1.0,16.0,Premium,12.0,635.0,0.0,2023-12-23
74443.0,58.0,Female,49.0,23.0,8.0,11.0,Premium,12.0,321.0,1.0,2023-12-08
287851.0,45.0,Male,58.0,4.0,4.0,7.0,Premium,12.0,879.68,0.0,2023-12-30
35354.0,62.0,Male,31.0,11.0,3.0,10.0,Basic,3.0,667.0,1.0,2023-12-28
47199.0,40.0,Female,58.0,19.0,0.0,0.0,Basic,1.0,990.0,1.0,2023-12-09
270888.0,31.0,Female,40.0,15.0,3.0,4.0,Premium,12.0,919.48,0.0,2023-12-20
125686.0,61.0,Male,38.0,25.0,4.0,13.0,Basic,3.0,901.0,1.0,2023-12-22
122638.0,45.0,Male,40.0,21.0,7.0,23.0,Premium,12.0,454.0,1.0,2023-12-15
39340.0,63.0,Male,48.0,14.0,4.0,20.0,Basic,12.0,274.0,0.0,2023-12-12
384704.0,18.0,Female,28.0,25.0,1.0,11.0,Basic,3.0,856.88,0.0,2023-12-19
266546.0,24.0,Male,27.0,5.0,1.0,18.0,Standard,12.0,844.29,0.0,2023-12-21
63581.0,40.0,Male,10.0,5.0,8.0,3.0,Standard,12.0,334.0,1.0,2023-12-06
359754.0,42.0,Male,28.0,30.0,1.0,13.0,Standard,12.0,882.58,0.0,2023-12-22
110419.0,25.0,Female,54.0,29.0,0.0,7.0,Premium,3.0,454.0,1.0,2023-12-20
409133.0,30.0,Female,59.0,22.0,2.0,13.0,Basic,12.0,896.37,0.0,2023-12-27
386972.0,37.0,Female,27.0,29.0,1.0,3.0,Premium,12.0,716.18,0.0,2023-12-20
55296.0,40.0,Female,31.0,17.0,2.0,2.0,Premium,3.0,680.0,1.0,2023-12-02
415552.0,35.0,Male,56.0,28.0,3.0,0.0,Standard,12.0,592.82,0.0,2023-12-25
360376.0,37.0,Female,55.0,2.0,1.0,0.0,Basic,3.0,779.47,0.0,2023-12-29
254114.0,53.0,Female,17.0,3.0,4.0,11.0,Premium,1.0,194.09,1.0,2023-12-31
45221.0,60.0,Female,16.0,9.0,8.0,27.0,Standard,1.0,906.0,1.0,2023-12-04
24445.0,51.0,Male,24.0,15.0,4.0,19.0,Standard,1.0,864.0,1.0,2023-12-10
137843.0,24.0,Male,22.0,23.0,2.0,29.0,Basic,1.0,337.0,1.0,2023-12-24
441924.0,50.0,Male,7.0,7.0,3.0,6.0,Basic,12.0,779.38,0.0,2023-12-28
444242.0,50.0,Male,22.0,17.0,3.0,6.0,Basic,12.0,662.72,0.0,2023-12-08
300997.0,26.0,Male,10.0,21.0,1.0,16.0,Standard,12.0,520.29,0.0,2023-12-04
320498.0,27.0,Male,47.0,8.0,1.0,14.0,Basic,3.0,598.19,0.0,2023-12-09
186749.0,65.0,Female,7.0,15.0,3.0,20.0,Basic,1.0,499.0,1.0,2023-12-16
236404.0,49.0,Male,58.0,3.0,6.0,23.0,Premium,3.0,359.36,1.0,2023-12-04
337451.0,45.0,Male,18.0,14.0,3.0,9.0,Standard,3.0,994.91,0.0,2023-12-31
349813.0,49.0,Male,39.0,19.0,4.0,18.0,Basic,3.0,572.98,0.0,2023-12-20
135452.0,47.0,Male,53.0,26.0,10.0,3.0,Basic,3.0,515.0,1.0,2023-12-08
334657.0,31.0,Male,45.0,6.0,3.0,5.0,Standard,3.0,685.34,0.0,2023-12-26
94268.0,45.0,Male,55.0,12.0,2.0,9.0,Basic,1.0,738.0,1.0,2023-12-03
149375.0,46.0,Male,11.0,30.0,0.0,14.0,Premium,1.0,790.0,1.0,2023-12-06
12654.0,36.0,Male,42.0,30.0,4.0,17.0,Standard,12.0,761.0,1.0,2023-12-19
48289.0,44.0,Male,53.0,16.0,4.0,12.0,Basic,1.0,734.0,1.0,2023-12-09
124593.0,23.0,Male,20.0,6.0,5.0,5.0,Standard,12.0,819.0,1.0,2023-12-14
420207.0,32.0,Male,19.0,27.0,1.0,20.0,Standard,12.0,836.19,0.0,2023-12-22
393433.0,33.0,Female,40.0,10.0,0.0,7.0,Standard,3.0,659.69,0.0,2023-12-29
280825.0,41.0,Male,51.0,26.0,3.0,2.0,Basic,3.0,864.26,0.0,2023-12-29
130546.0,29.0,Female,20.0,25.0,9.0,22.0,Basic,1.0,118.0,1.0,2023-12-19
157685.0,24.0,Female,34.0,29.0,2.0,22.0,Standard,12.0,753.0,1.0,2023-12-14
273548.0,36.0,Female,53.0,19.0,2.0,9.0,Basic,3.0,578.53,0.0,2023-12-17
296993.0,36.0,Male,4.0,1.0,0.0,9.0,Standard,12.0,602.79,0.0,2023-12-27
8149.0,33.0,Female,56.0,27.0,0.0,3.0,Basic,12.0,687.0,1.0,2023-12-09
34212.0,57.0,Female,39.0,22.0,3.0,30.0,Premium,3.0,112.0,1.0,2023-12-29
282876.0,31.0,Male,43.0,3.0,1.0,14.0,Premium,3.0,545.49,0.0,2023-12-22
201905.0,42.0,Male,49.0,18.0,0.0,12.0,Standard,1.0,632.0,1.0,2023-12-17
78262.0,43.0,Female,15.0,16.0,10.0,14.0,Premium,1.0,592.0,1.0,2023-12-13
201040.0,18.0,Male,35.0,19.0,9.0,9.0,Basic,3.0,474.0,1.0,2023-12-21
219068.0,21.0,Female,32.0,21.0,5.0,11.0,Premium,3.0,307.93,1.0,2023-12-04
207461.0,19.0,Male,24.0,24.0,4.0,21.0,Basic,3.0,391.54,1.0,2023-12-04
324862.0,21.0,Male,52.0,17.0,2.0,17.0,Standard,3.0,974.93,0.0,2023-12-10
43687.0,49.0,Female,55.0,25.0,3.0,18.0,Basic,3.0,197.0,1.0,2023-12-25
34286.0,31.0,Male,46.0,26.0,7.0,24.0,Standard,1.0,526.0,1.0,2023-12-02
202596.0,18.0,Male,51.0,18.0,3.0,20.0,Basic,1.0,997.0,1.0,2023-12-22
201778.0,34.0,Female,29.0,23.0,2.0,1.0,Premium,12.0,286.0,1.0,2023-12-21
57444.0,20.0,Female,3.0,4.0,5.0,13.0,Premium,3.0,896.0,1.0,2023-12-09
24718.0,38.0,Male,33.0,7.0,10.0,19.0,Basic,12.0,495.0,1.0,2023-12-31
110995.0,47.0,Male,59.0,11.0,6.0,22.0,Standard,3.0,572.0,1.0,2023-12-27
87872.0,45.0,Male,47.0,14.0,7.0,22.0,Standard,12.0,438.0,1.0,2023-12-30
30694.0,63.0,Male,6.0,28.0,6.0,20.0,Premium,3.0,297.0,1.0,2023-12-13
365918.0,40.0,Female,48.0,20.0,4.0,20.0,Basic,12.0,818.41,0.0,2023-12-27
131973.0,65.0,Male,20.0,1.0,2.0,10.0,Basic,1.0,860.0,1.0,2023-12-10
305458.0,50.0,Male,17.0,16.0,2.0,6.0,Premium,12.0,783.8,0.0,2023-12-09
91470.0,38.0,Male,18.0,8.0,1.0,2.0,Premium,12.0,187.0,1.0,2023-12-17
391502.0,31.0,Male,60.0,7.0,2.0,17.0,Basic,3.0,522.06,0.0,2023-12-27
261267.0,33.0,Female,60.0,22.0,0.0,2.0,Basic,3.0,601.24,0.0,2023-12-30
108851.0,59.0,Female,22.0,5.0,8.0,1.0,Standard,1.0,551.0,1.0,2023-12-02
402519.0,22.0,Female,39.0,8.0,0.0,20.0,Basic,3.0,904.11,0.0,2023-12-26
146721.0,41.0,Male,27.0,18.0,7.0,1.0,Basic,1.0,774.0,1.0,2023-12-14
51012.0,39.0,Male,12.0,17.0,4.0,28.0,Premium,3.0,224.0,1.0,2023-12-28
336394.0,42.0,Female,29.0,7.0,2.0,1.0,Premium,3.0,762.56,0.0,2023-12-24
90381.0,23.0,Male,16.0,22.0,5.0,11.0,Standard,12.0,930.0,1.0,2023-12-30
427198.0,35.0,Male,19.0,26.0,2.0,16.0,Basic,12.0,510.42,0.0,2023-12-03
378501.0,34.0,Male,38.0,14.0,0.0,1.0,Standard,3.0,910.24,0.0,2023-12-16
25517.0,59.0,Female,42.0,25.0,9.0,6.0,Standard,12.0,753.0,1.0,2023-12-25
159802.0,65.0,Male,25.0,19.0,6.0,15.0,Premium,3.0,243.0,1.0,2023-12-06
386922.0,31.0,Female,52.0,21.0,2.0,2.0,Basic,3.0,755.02,0.0,2023-12-20
237555.0,40.0,Male,7.0,1.0,8.0,4.0,Premium,1.0,143.5,1.0,2023-12-19
394931.0,27.0,Male,56.0,21.0,1.0,3.0,Standard,3.0,724.62,0.0,2023-12-07
319588.0,44.0,Male,56.0,16.0,3.0,18.0,Standard,3.0,667.99,0.0,2023-12-19
336323.0,31.0,Female,10.0,10.0,0.0,1.0,Basic,3.0,825.12,0.0,2023-12-24
13502.0,24.0,Female,8.0,20.0,10.0,5.0,Premium,1.0,401.0,1.0,2023-12-03
222347.0,25.0,Male,54.0,16.0,0.0,7.0,Standard,1.0,713.49,1.0,2023-12-24
118877.0,34.0,Female,57.0,15.0,5.0,25.0,Standard,1.0,811.0,1.0,2023-12-31
218112.0,26.0,Female,14.0,22.0,6.0,0.0,Standard,1.0,819.98,1.0,2023-12-07
40555.0,35.0,Male,2.0,22.0,10.0,18.0,Premium,1.0,687.0,1.0,2023-12-14
389723.0,33.0,Male,12.0,25.0,1.0,18.0,Basic,12.0,946.16,0.0,2023-12-31
413119.0,47.0,Female,46.0,30.0,1.0,2.0,Standard,3.0,934.12,0.0,2023-12-27
422235.0,21.0,Male,57.0,18.0,1.0,14.0,Basic,3.0,586.7,0.0,2023-12-20
339179.0,31.0,Male,38.0,25.0,1.0,17.0,Basic,12.0,704.06,0.0,2023-12-12
41630.0,47.0,Male,25.0,2.0,10.0,23.0,Basic,3.0,830.0,1.0,2023-12-21
100987.0,34.0,Male,56.0,18.0,10.0,18.0,Premium,3.0,301.0,1.0,2023-12-07
121286.0,56.0,Male,2.0,15.0,4.0,28.0,Premium,1.0,355.0,1.0,2023-12-08
171796.0,50.0,Female,41.0,5.0,7.0,1.0,Standard,3.0,917.0,1.0,2023-12-07
316230.0,48.0,Male,19.0,26.0,3.0,4.0,Basic,12.0,774.56,0.0,2023-12-09
428698.0,37.0,Male,52.0,20.0,0.0,2.0,Basic,12.0,682.4,0.0,2023-12-16
289466.0,45.0,Male,42.0,29.0,1.0,19.0,Standard,12.0,991.61,0.0,2023-12-21
270909.0,42.0,Male,12.0,17.0,4.0,8.0,Standard,12.0,947.49,0.0,2023-12-26
445930.0,28.0,Male,52.0,15.0,2.0,18.0,Basic,3.0,874.66,0.0,2023-12-16
321617.0,34.0,Female,50.0,23.0,3.0,10.0,Basic,12.0,927.15,0.0,2023-12-18
210313.0,40.0,Female,11.0,7.0,3.0,25.0,Premium,12.0,796.32,1.0,2023-12-30
348507.0,47.0,Male,10.0,6.0,3.0,10.0,Premium,3.0,584.59,0.0,2023-12-27
109698.0,23.0,Male,37.0,17.0,8.0,30.0,Premium,3.0,649.0,1.0,2023-12-03
270701.0,20.0,Female,32.0,29.0,1.0,5.0,Basic,12.0,599.78,0.0,2023-12-18
228240.0,38.0,Male,17.0,25.0,7.0,15.0,Basic,3.0,521.26,1.0,2023-12-16
293353.0,35.0,Male,21.0,18.0,3.0,13.0,Premium,12.0,574.22,0.0,2023-12-21
312345.0,27.0,Male,27.0,19.0,2.0,4.0,Standard,12.0,725.18,0.0,2023-12-04
37454.0,37.0,Female,21.0,11.0,1.0,4.0,Premium,1.0,286.0,1.0,2023-12-22
238850.0,59.0,Male,12.0,27.0,3.0,13.0,Premium,3.0,715.58,1.0,2023-12-30
349182.0,34.0,Female,15.0,24.0,2.0,11.0,Premium,3.0,503.34,0.0,2023-12-19
71658.0,48.0,Female,2.0,1.0,0.0,17.0,Standard,12.0,319.0,1.0,2023-12-27
192322.0,65.0,Female,14.0,5.0,5.0,0.0,Premium,12.0,778.0,1.0,2023-12-26
321294.0,50.0,Male,40.0,26.0,3.0,13.0,Premium,3.0,584.57,0.0,2023-12-14
107074.0,29.0,Male,39.0,3.0,10.0,19.0,Premium,3.0,457.0,1.0,2023-12-19
83214.0,21.0,Female,39.0,3.0,7.0,19.0,Basic,1.0,940.0,1.0,2023-12-31
397210.0,50.0,Male,48.0,25.0,0.0,7.0,Premium,12.0,886.27,0.0,2023-12-07
404158.0,39.0,Female,39.0,16.0,3.0,2.0,Premium,3.0,780.82,0.0,2023-12-22
68480.0,51.0,Female,53.0,3.0,6.0,21.0,Basic,12.0,734.0,1.0,2023-12-20
413176.0,25.0,Male,40.0,1.0,2.0,17.0,Basic,3.0,803.15,0.0,2023-12-23
356337.0,37.0,Male,37.0,4.0,1.0,12.0,Premium,12.0,538.74,0.0,2023-12-28
393757.0,45.0,Female,30.0,6.0,1.0,17.0,Standard,12.0,734.2,0.0,2023-12-24
210954.0,32.0,Male,27.0,11.0,8.0,23.0,Standard,3.0,244.29,1.0,2023-12-11
92157.0,57.0,Female,26.0,26.0,5.0,24.0,Basic,3.0,933.0,1.0,2023-12-21
89732.0,23.0,Male,20.0,6.0,7.0,22.0,Premium,1.0,485.0,1.0,2023-12-14
267998.0,28.0,Female,9.0,19.0,2.0,6.0,Premium,12.0,981.83,0.0,2023-12-17
120361.0,26.0,Male,45.0,4.0,7.0,26.0,Premium,1.0,158.0,1.0,2023-12-14
38464.0,29.0,Male,57.0,22.0,1.0,18.0,Basic,12.0,420.0,1.0,2023-12-11
320066.0,45.0,Male,46.0,19.0,0.0,18.0,Basic,12.0,508.59,0.0,2023-12-19
437816.0,29.0,Male,23.0,27.0,1.0,18.0,Standard,3.0,886.57,0.0,2023-12-18
255987.0,32.0,Male,48.0,17.0,8.0,20.0,Standard,3.0,445.53,1.0,2023-12-09
214906.0,60.0,Male,16.0,14.0,6.0,1.0,Premium,1.0,443.49,1.0,2023-12-30
313223.0,45.0,Female,17.0,24.0,3.0,6.0,Standard,3.0,604.68,0.0,2023-12-30
91419.0,46.0,Male,6.0,15.0,6.0,12.0,Basic,12.0,390.0,1.0,2023-12-09
14500.0,42.0,Male,49.0,4.0,3.0,4.0,Premium,12.0,508.0,0.0,2023-12-23
366291.0,49.0,Female,19.0,14.0,4.0,4.0,Basic,12.0,773.72,0.0,2023-12-23
373241.0,45.0,Male,20.0,29.0,1.0,4.0,Standard,3.0,603.31,0.0,2023-12-27
14801.0,60.0,Female,8.0,25.0,6.0,13.0,Premium,1.0,590.0,1.0,2023-12-13
179785.0,41.0,Male,49.0,26.0,2.0,9.0,Basic,3.0,940.0,0.0,2023-12-21
345869.0,49.0,Female,47.0,10.0,4.0,16.0,Standard,3.0,530.04,0.0,2023-12-27
343250.0,20.0,Male,1.0,1.0,0.0,5.0,Standard,3.0,549.32,0.0,2023-12-19
167038.0,41.0,Male,53.0,14.0,9.0,2.0,Premium,12.0,316.0,1.0,2023-12-30
225705.0,22.0,Male,30.0,4.0,0.0,24.0,Standard,3.0,496.84,1.0,2023-12-06
42963.0,22.0,Female,46.0,24.0,4.0,22.0,Premium,3.0,960.0,1.0,2023-12-31
196795.0,55.0,Female,15.0,18.0,6.0,7.0,Basic,3.0,189.0,1.0,2023-12-10
420717.0,20.0,Female,33.0,12.0,0.0,12.0,Basic,12.0,847.84,0.0,2023-12-22
70292.0,34.0,Male,55.0,26.0,10.0,12.0,Basic,1.0,540.0,1.0,2023-12-07
304561.0,30.0,Male,36.0,25.0,3.0,11.0,Premium,12.0,896.51,0.0,2023-12-12
312045.0,32.0,Male,34.0,22.0,3.0,7.0,Basic,3.0,612.51,0.0,2023-12-07
75051.0,19.0,Male,31.0,17.0,6.0,5.0,Standard,1.0,126.0,1.0,2023-12-21
162002.0,56.0,Female,50.0,3.0,6.0,4.0,Standard,12.0,452.0,1.0,2023-12-05
387357.0,37.0,Male,15.0,22.0,3.0,0.0,Basic,12.0,836.09,0.0,2023-12-10
218760.0,63.0,Female,7.0,13.0,10.0,6.0,Standard,3.0,411.33,1.0,2023-12-15
349606.0,46.0,Male,35.0,14.0,2.0,17.0,Basic,3.0,724.11,0.0,2023-12-19
443344.0,47.0,Male,38.0,30.0,1.0,13.0,Basic,12.0,783.08,0.0,2023-12-15
164814.0,27.0,Female,17.0,28.0,4.0,10.0,Basic,3.0,229.0,1.0,2023-12-28
447278.0,37.0,Male,1.0,5.0,0.0,14.0,Premium,3.0,683.32,0.0,2023-12-18
290630.0,46.0,Male,38.0,6.0,2.0,20.0,Premium,12.0,778.94,0.0,2023-12-15
15265.0,37.0,Male,28.0,2.0,8.0,17.0,Basic,12.0,164.0,1.0,2023-12-03
11625.0,47.0,Female,55.0,21.0,9.0,3.0,Standard,12.0,104.0,1.0,2023-12-24
431926.0,44.0,Male,45.0,8.0,2.0,3.0,Standard,12.0,868.91,0.0,2023-12-18
233676.0,44.0,Female,4.0,23.0,9.0,10.0,Premium,3.0,614.2,1.0,2023-12-16
241306.0,48.0,Female,42.0,5.0,5.0,0.0,Premium,12.0,736.65,1.0,2023-12-25
181727.0,42.0,Male,7.0,12.0,0.0,9.0,Basic,12.0,550.0,0.0,2023-12-15
182841.0,65.0,Male,53.0,8.0,10.0,5.0,Basic,3.0,964.0,1.0,2023-12-10
312831.0,29.0,Female,37.0,29.0,0.0,20.0,Premium,3.0,503.43,0.0,2023-12-31
449200.0,21.0,Male,57.0,17.0,1.0,11.0,Standard,3.0,744.98,0.0,2023-12-19
400233.0,26.0,Female,34.0,25.0,0.0,13.0,Premium,3.0,956.83,0.0,2023-12-24
437222.0,23.0,Male,43.0,10.0,2.0,0.0,Basic,12.0,819.46,0.0,2023-12-10
59623.0,50.0,Female,48.0,17.0,7.0,12.0,Standard,12.0,704.0,1.0,2023-12-21
440045.0,26.0,Female,13.0,28.0,2.0,2.0,Basic,12.0,912.74,0.0,2023-12-19
423008.0,42.0,Male,49.0,16.0,1.0,4.0,Basic,3.0,628.22,0.0,2023-12-20
8615.0,55.0,Male,4.0,6.0,10.0,27.0,Premium,1.0,790.0,1.0,2023-12-23
81672.0,56.0,Female,30.0,6.0,8.0,3.0,Basic,1.0,299.0,1.0,2023-12-11
282013.0,22.0,Male,40.0,22.0,2.0,7.0,Premium,3.0,988.37,0.0,2023-12-23
295676.0,41.0,Female,31.0,8.0,2.0,0.0,Basic,3.0,816.68,0.0,2023-12-17
196615.0,52.0,Female,23.0,14.0,2.0,24.0,Premium,1.0,506.0,1.0,2023-12-29
380964.0,45.0,Female,12.0,17.0,2.0,18.0,Premium,12.0,695.83,0.0,2023-12-17
48291.0,26.0,Male,43.0,23.0,8.0,16.0,Premium,12.0,757.0,1.0,2023-12-22
387462.0,46.0,Male,57.0,16.0,2.0,17.0,Standard,3.0,562.16,0.0,2023-12-24
34390.0,42.0,Female,43.0,13.0,7.0,22.0,Standard,12.0,964.0,1.0,2023-12-27
389351.0,42.0,Male,12.0,28.0,4.0,14.0,Basic,12.0,829.78,0.0,2023-12-21
233949.0,39.0,Female,14.0,26.0,6.0,19.0,Basic,1.0,550.7,1.0,2023-12-16
120986.0,28.0,Male,36.0,14.0,5.0,1.0,Standard,12.0,979.0,1.0,2023-12-16
102074.0,33.0,Male,49.0,21.0,8.0,24.0,Premium,3.0,133.0,1.0,2023-12-11
428132.0,41.0,Female,30.0,11.0,2.0,20.0,Premium,12.0,565.44,0.0,2023-12-23
352192.0,28.0,Male,2.0,3.0,2.0,3.0,Standard,3.0,769.68,0.0,2023-12-04
137665.0,52.0,Female,7.0,1.0,10.0,27.0,Premium,12.0,674.0,1.0,2023-12-04
126447.0,54.0,Male,14.0,28.0,4.0,7.0,Standard,3.0,507.0,1.0,2023-12-08
166306.0,35.0,Male,53.0,7.0,4.0,7.0,Premium,3.0,226.0,1.0,2023-12-19
93768.0,46.0,Male,14.0,14.0,8.0,13.0,Basic,12.0,980.0,1.0,2023-12-06
219043.0,19.0,Female,37.0,12.0,7.0,24.0,Standard,1.0,729.28,1.0,2023-12-05
192256.0,42.0,Female,31.0,18.0,3.0,2.0,Basic,1.0,716.0,1.0,2023-12-11
394185.0,30.0,Male,30.0,11.0,2.0,6.0,Basic,12.0,831.75,0.0,2023-12-20
186153.0,36.0,Female,54.0,26.0,3.0,14.0,Premium,12.0,300.0,1.0,2023-12-12
435055.0,44.0,Male,30.0,19.0,0.0,19.0,Basic,3.0,745.4,0.0,2023-12-15
371835.0,19.0,Male,45.0,23.0,1.0,11.0,Standard,3.0,693.91,0.0,2023-12-14
115206.0,26.0,Female,31.0,7.0,6.0,9.0,Premium,1.0,308.0,1.0,2023-12-22
213530.0,64.0,Male,30.0,21.0,8.0,18.0,Premium,1.0,978.19,1.0,2023-12-16
395051.0,18.0,Male,28.0,27.0,0.0,13.0,Basic,3.0,797.04,0.0,2023-12-21
207506.0,55.0,Male,56.0,15.0,10.0,6.0,Standard,12.0,534.87,1.0,2023-12-14
26908.0,19.0,Male,44.0,22.0,5.0,22.0,Premium,12.0,362.0,1.0,2023-12-15
426168.0,25.0,Male,3.0,1.0,0.0,7.0,Standard,3.0,514.82,0.0,2023-12-23
280565.0,36.0,Male,26.0,16.0,2.0,12.0,Basic,12.0,563.07,0.0,2023-12-26
426735.0,48.0,Male,48.0,7.0,3.0,7.0,Basic,12.0,703.39,0.0,2023-12-10
248647.0,37.0,Male,55.0,17.0,4.0,30.0,Premium,3.0,392.58,1.0,2023-12-25
95552.0,65.0,Female,39.0,10.0,9.0,23.0,Basic,1.0,933.0,1.0,2023-12-07
89139.0,45.0,Female,48.0,29.0,7.0,27.0,Basic,3.0,276.0,1.0,2023-12-12
252331.0,27.0,Female,15.0,1.0,2.0,8.0,Premium,3.0,121.85,1.0,2023-12-18
272754.0,47.0,Female,26.0,12.0,2.0,10.0,Standard,12.0,511.44,0.0,2023-12-30
171548.0,61.0,Female,59.0,29.0,6.0,11.0,Basic,12.0,996.0,1.0,2023-12-26
234999.0,39.0,Male,8.0,4.0,10.0,25.0,Standard,3.0,151.34,1.0,2023-12-16
169129.0,21.0,Female,13.0,6.0,9.0,13.0,Basic,3.0,166.0,1.0,2023-12-27
256762.0,44.0,Male,56.0,18.0,9.0,8.0,Standard,3.0,780.24,1.0,2023-12-27
22899.0,45.0,Female,13.0,17.0,2.0,18.0,Standard,12.0,417.0,1.0,2023-12-25
63203.0,48.0,Female,21.0,27.0,4.0,25.0,Standard,12.0,959.0,1.0,2023-12-08
76947.0,62.0,Male,30.0,28.0,6.0,18.0,Premium,12.0,157.0,1.0,2023-12-23
384207.0,18.0,Female,26.0,19.0,0.0,5.0,Premium,3.0,649.08,0.0,2023-12-24
92922.0,29.0,Female,6.0,4.0,1.0,25.0,Standard,1.0,852.0,1.0,2023-12-21
307052.0,42.0,Female,39.0,25.0,1.0,11.0,Premium,3.0,912.54,0.0,2023-12-18
